Name, Repository, Date, Message, Hash
kristian-madsen,server-load-testing,2019-05-08T14:08:53Z,STING-1260: General Boarding Metrics,d5f967339f4d706776f50e468841c58befd94939
kristian-madsen,mlc-event,2020-08-25T21:41:05Z,Initial commit,f2bbf0cc8365bd2c009a7f85db233c8f1cdbaac1
kristian-madsen,mlc-event-messaging,2020-08-25T21:44:46Z,Initial,8b6ea2ee67fe285cf740dd512d9e6ceea59013b1
kristian-madsen,schema-tool,2019-10-15T15:38:00Z,Schema: STING-1426: Create Feature Executors,0391757906d3db470513ec7fd386955ca99471b2
kristian-madsen,server,2019-05-08T14:08:53Z,STING-1260: General Boarding Metrics,d5f967339f4d706776f50e468841c58befd94939
dgarstang,inspec-profiles,2020-07-31T16:05:58Z,first commit,718a2a77db46fe27b0689d79e08718d6ea9c0554
dgarstang,terraform-puppet-integration-test,2020-08-05T21:52:38Z,First commit,8840533902a1e398d8e75894721b2eb2a89ad913
dgarstang,inspec-clover-flexlm,2020-08-25T21:59:06Z,Initial commit,9d01981b4cd7263ca08ac3a48991f9508825560b
dgarstang,inspec-clover-cos,2020-08-26T04:25:29Z,Initial commit,6b18dca52739a12f0983d57ef1b93106c6046466
dgarstang,inspec-clover-cosmonolith,2020-08-26T18:35:35Z,Initial commit,2808743bdfa59926d674ce739b7af8b1f0fea00e
dgarstang,inspec-clover-serverkit,2020-08-28T20:30:45Z,Initial commit,b3da80cb15fe0c40b58649a408a37b2ed2c0d7f8
dgarstang,inspec-clover-tokenization,2020-08-29T02:40:57Z,Initial commit,fcfe8189b9fe7729d655d585f318a316d97bfcdd
dgarstang,inspec-clover-jdk,2020-08-31T17:09:16Z,First commit,5557d796d916f60cfbcd71cea32a5d4a258136ce
dgarstang,devkb,2020-10-13T20:15:37Z,first commit,04cab2ef9a8877c30d10fd09eaf96771db0803e8
dgarstang,rundeck-config,2020-11-10T23:30:03Z,first commit,49030a79e68c33702ec3d11b60e0e93cd18e7dd7
rishi-malik,jenkins-dsl-jobs,2020-08-19T03:55:03Z,Add locust job (#157),bf579f85f701a3cbe09abbf349cd4e0931d3aaf7
rishi-malik,customers-microservice,2020-07-13T17:24:27Z,Update ILB to be cross region. (#273),f60bb8c9caf8018636d8e8c104fa5370822de8c1
rishi-malik,feedback-microservice,2020-06-20T05:26:51Z,Turn global access on for the ILB (#6),7193158fcdadef47f984fe64acfb2dde89ec5e17
rishi-malik,tls-sidecar,2020-04-11T01:15:07Z,Initial commit,1a662bac8d0d2d75b50840b748f1ebf46b4df2e7
rishi-malik,locust-load-testing,2020-08-17T23:06:12Z,Initial commit,d28d5806e790bad796c08ea882f41dc50804948e
rachel-antion,devrel-tools-historical,2019-11-08T19:29:03Z,added queries to get merchant count and a list of merchants by app id,ce490cf8551ce10c660bef0f23e23fbf001620e4
rachel-antion,devrel-dashboard,2019-12-03T22:57:43Z,added dashboard react project (#100),24cb9588cd3c9bc843166c4492dbf17b9f2b1ad1
rachel-antion,web-legacy,2019-11-05T19:52:31Z,[web] add additional details to successful install list,fd3882aea3e0c815cd03620cefd95ab0cbde46e6
rachel-antion,web-portal,2020-09-09T16:48:17Z,FIX: [APPMKT-4456] add GMB ToS & Privacy url (#1090),ba3e5c713d695d97ee9e516c9ebd8a053e8dcd78
anshuman-tripat,jenkinsfiles,2020-10-06T18:01:25Z,Enable optional artifactory uploads (#24),54d0f85e2e363eec9f6f1a6175ea897a2dc281d9
anshuman-tripat,billing-server,2020-09-28T21:36:34Z,Move deploys on gcp jenkins agents (#195),91e4519cc32de8de0a9acbf07d2cb4125411bff1
anshuman-tripat,web-deploy-shim,2020-09-28T20:59:55Z,Move deploys on gcp jenkins agents,51854314286ae86a2a59f2078a47caeed4a749bc
anshuman-tripat,audit-event,2020-10-05T21:24:45Z,Update audit event jenkins config for artifactory uploads,110566968a1526050be26979df1f6ec98996047a
anshuman-tripat,server-load-testing,2017-08-10T17:52:37Z,Fixed issue where bayleaf id was returned instead of the goldenOak,f1ea3893a49d02bf44ddfe078317e8ffa730cbbc
anshuman-tripat,server,2017-08-10T17:52:37Z,Fixed issue where bayleaf id was returned instead of the goldenOak,f1ea3893a49d02bf44ddfe078317e8ffa730cbbc
raj-porwal,order-api,2020-05-11T20:18:44Z,Add tender to payment object (#28),fefd4825031e6b16b1a8f13f2aca8cdd6ce6d19d
raj-porwal,hosted-payments,2020-06-15T21:05:48Z,Minify js only for prod build (#85),b2bc9055f44ff22318881a90e10894931dd6bd03
raj-porwal,web-order-ahead,2020-03-20T04:47:26Z,Added global styles repo as dependency (#13),81c841b57baf69e56c6eadcd057b6255bc5432ae
raj-porwal,web-legacy,2018-02-23T21:33:42Z,Refactored internal navigation tabs,23b2c1ccd9ac0a6c44086e188d1d2c13d98387b8
raj-porwal,web-portal,2018-05-02T22:47:29Z,Timeout UX modal,4609cc9eeaf237e9ba51c2ea1d45a7d0e359be74
raj-porwal,invoicing-checkout-service,2020-06-17T22:06:10Z,Add Lombok to project and move data models to a model directory,7620e8263a69a874fd77fec51b5dda3d41a16894
raj-porwal,web-checkout,2020-06-22T23:25:18Z,Initialize project using Create React App,393a2d51644f72222f32962335737c794839ab7e
raj-porwal,server-load-testing,2019-04-24T15:53:04Z,GlobalBinReader changes to accommodate FIN-215,2096bd2f549f2a43751169ecc51a93a869091c0f
raj-porwal,server,2019-04-24T15:53:04Z,GlobalBinReader changes to accommodate FIN-215,2096bd2f549f2a43751169ecc51a93a869091c0f
paul-pushkarov,clover-bot,2020-06-12T19:06:20Z,Update cherry-pick template with conflict resolution instruction (#33),5ef5dcfa3091576bd38c0421d8bfd068f3c4b210
paul-pushkarov,web-legacy,2018-03-19T21:44:11Z,Update left-nav as user installs a new app,feb543a4465a36a9133e4e8e8c4b91c9c60c5a72
paul-pushkarov,web-portal,2018-03-02T17:31:38Z,Adding test coverage reporting tool,14309d9ac4bb2c708fdfbec37f5d9f912b72a8a8
paul-pushkarov,server,2019-11-04T18:01:44Z,Adding server feature REACT_CS_MERCHANT_DETAILS,3c69cc130c3359b4981f50fc06b52a449c570b0c
sneha-lalwani,web-legacy,2019-01-17T18:54:42Z,Adding test id to reseller/sub reseller button on Resellers page,bd69bcb50dcd4fa20c422bfd3875489f6ce498fe
sneha-lalwani,web-portal,2019-01-09T02:25:01Z,Updating TEST-2491 and Adding TEST-2569,97506de5de67ec208a842f0e27875b1e0a018eaf
sheela-ponnala,server-load-testing,2018-02-02T23:54:13Z,"Change Merchant Emails' From and ReplyTo addresses, per MEXP-2983",1828470d19d07583476b51fba8afc1fe20f4bdd6
sheela-ponnala,reseller-shipment-api,2020-07-31T15:37:52Z,Initial commit,28918718b8a19b16c2b87007ca1627bac9df4237
sheela-ponnala,clover-cci-partner-api,2020-09-28T18:04:18Z,Merge pull request #21 from clover/CCI-277,4ec24832228d167339cfbe572901ecfd3cecadca
sheela-ponnala,cci-partner-device-api,2020-08-10T08:09:05Z,Initial commit,a348c75436eeed3781e90622b7a5ea638aa47318
sheela-ponnala,schema-tool,2018-04-23T22:42:17Z,Adds the deletedTime field meta data for auth_factor table for soft d…,f3265197829e7b6bb2a75dc7d9adc2715575c200
sheela-ponnala,server,2018-02-02T23:54:13Z,"Change Merchant Emails' From and ReplyTo addresses, per MEXP-2983",1828470d19d07583476b51fba8afc1fe20f4bdd6
kazem,cashadvance,2017-01-23T18:42:27Z,initial commit,647be90a2c9a3f2aa556666784e2e8906ffe38f1
kazem,alipay,2017-01-23T18:42:27Z,initial commit,647be90a2c9a3f2aa556666784e2e8906ffe38f1
kazem,fiscal-printer-ar,2019-07-09T10:35:26Z,Updating lib versions to next Snapshot,a9e6984fda1b66b59b9aa8e7da44ea699c3070c3
kazem,WifiCertificateInstaller,2019-07-09T10:35:26Z,Updating lib versions to next Snapshot,52d66366e4904642f181c741ba68c54fab5229b6
kazem,epson-printer,2019-07-09T10:35:26Z,Updating lib versions to next Snapshot,1f40de45fe1dd4ff58fd077e90be65e27c90fe83
kazem,clover-sales-demo,2020-07-09T08:30:33Z,Updating lib versions to next Snapshot,bdc3bb1880a89124be566477a559852b2903817b
kazem,secure-payments,2016-12-23T02:48:48Z,Updating lib versions to next Snapshot,c0a612dec8d9e8fb80b713ac20221d004026f3e2
kazem,remote-pay,2016-12-23T02:48:48Z,Updating lib versions to next Snapshot,ddf1bdbad494dcf9045b605c2ba0f84d4cdad3da
kazem,config-driven-android-apps,2020-10-26T05:13:00Z,more than 15 apps have no gralde wapper or are not up-to-date with gr…,7698056ffb6f4f0a6d1f86791fc2cb11cbd4e901
kazem,server,2016-12-23T02:48:48Z,Updating lib versions to next Snapshot,4c510cf66ac46466ce97a211c0f921cccedf0d59
ryan-rinaldi,Forgerock-Knowledge-Based-Authentication-node,2019-12-06T18:38:34Z,detect cases where users don't have security questions configured,f7f6fdab394b876bd109ee2892d22ef9df55cac9
ryan-rinaldi,forgerock-group-checker-node,2020-02-04T21:13:11Z,initial commit,c8f06e86edb6821c241263365e303300848e4b3b
mike,schema-tool,2016-08-09T23:48:00Z,Add missing VoidReason.REJECT_OFFLINE to void_reason.avsc,ed6b72b09e29c5a99884d659e0d75e561287e7cf
mike,engine,2016-02-17T23:18:46Z,CLOVER-18549  Add missing column for initial table creation.,cfb1ba4998835795925831ce191419b496f72258
mike,payments,2016-11-22T22:01:50Z,SEMI-557 Enable Signature retrieval for PaymentDevice.STATION,4fad2f709348a9e976da226140f24c4d497c1a5d
mike,employees,2020-11-26T01:50:20Z,Fix build issue.  Update lib version of (#3),0b199665bd04c3aca57d57901bb0cfadbc81c240
mike,android-setup,2020-12-02T19:49:17Z,Fix build problem: (#2),d840f9f4cee2416263cbc14c299edb8162b48c85
mike,balance_inquiry,2020-09-25T22:53:08Z,balance-inquiry: Use paymentDevice to run proper intent,1a608f9fe9d9c954836da8eff977c211802ef38a
mike,clover-device-server,2016-10-11T19:55:35Z,CLOVER-21215  Initial checkin.  Capability to run a web-socket server…,02eb9a68637cccb17b3b2e6e7605c7eff01ee96d
mike,secure-payments,2015-09-29T14:24:14Z,Use intent flag to indicate if a new transaction should be started wh…,769b8a54a4ea1e9173cef8b91eeee3be3ba24a44
mike,remote-pay,2015-07-07T19:07:09Z,Initial checkin.  This is sourced from the 'websocket' branch origion…,5c100d82d452e86fdcce8bc080d01ae4424bd03a
mike,server,2015-07-02T17:59:21Z,Adding push for websockets,8cc8834250e73ff44474970874657de5fa634f63
bret,card-present-rest,2020-04-21T17:14:49Z,Add beep field to ConfirmationRequest and FormatDisplayRquest (#58),4727c8b8f4b639ab552ef187c85b770e184f3628
bret,message-routing,2020-09-29T14:23:25Z,Cleanup logging,425f83c64d00398f428d23276292a683e7503209
bret,remote-pay-feature,2017-09-21T21:08:49Z,Automatically generate meaningful Discovery Response,25f2b6cc2249f88792013635c5706fe4bbca23d2
bret,android-common,2017-08-11T19:12:14Z,WIP - SEMI-1055,c2350af41d359bd7a2f7fa4f88c21b59eb01842f
bret,schema-tool,2017-08-11T18:35:34Z,WIP - SEMI-1055,5d9fbd0a6794be6864b0403a426e154963836f08
bret,clover-device-server,2017-08-11T17:31:39Z,Address DEX assembleRelease Issue,962ee77ba066ffda99e8efa7ac6a31ce279c03f5
bret,remote-pay,2017-09-21T21:08:49Z,Automatically generate meaningful Discovery Response,25f2b6cc2249f88792013635c5706fe4bbca23d2
bret,server,2018-02-05T20:04:38Z,Add support for automated Bypass configuration,32986f640b88665d063ac363426f275cf639c6ae
vikas-sable,apps,2020-10-08T18:31:48Z,Apps | Adding dependency for localbroadcastmanager,23f95c8abf3bfd98926e0e1892ba81e031899283
vikas-sable,android-help,2020-10-08T18:32:05Z,android-help | replacing deprecated removed HasAndroidInjector with A…,b304fe96f89d19fe4903a3bc96a201241af6df76
vikas-sable,android-setup,2019-11-12T21:50:54Z,POS-7920 controlling online order with module and order receipt setup…,4dc96eb13b611ca0f91b277148f28cd3d7864bb7
vikas-sable,happyhour,2019-06-11T18:57:31Z,POS-6575 UI component for select item screen,21d6103ad75f3be3b422ea0d0cdbc0beb300e3c5
vikas-sable,shifts,2019-02-28T23:13:45Z,added multidex support,943d004992a877ef9d283643d2882c502c369c35
vikas-sable,android-metrics,2020-10-07T23:50:46Z,Metrics | Enabling minify,ef25e3e1e040069cfa23ceae2f9240d1f3b07c26
vikas-sable,auditreport,2020-08-10T21:50:27Z,QSR-1053 Upgrade gradle plugin and gradle,02bc6494012cc805e2a9d088b568f79a95f4fbc1
vikas-sable,wireless-manager,2020-10-06T21:42:11Z,adding dependency for localbroadcastmanager,3c6f46687608d55ec37d329eca473476f4ae6ce8
vikas-sable,Multiplatform-Calc,2020-11-17T21:49:22Z,init commit with Objects moved,784e32a0399189a87d6317b640b096297b5bcd8f
vikas-sable,server,2019-02-19T22:26:05Z,POS-6101 seed migration script for Move Guest to Another Server permi…,4a51d27227f1d23204ecb9903ef840db07c52639
zhenzhi-xu,uiatest2,2020-03-13T18:59:31Z,APIhelper for online order testing (#227),9c1a33cd213c905c98516a8d132041be66c86cee
zhenzhi-xu,jenkins-dsl-jobs,2020-10-19T21:08:16Z,add olo platform (#195),c9748db1593df328ed09d07476a2ca518e8f7d85
zhenzhi-xu,email-templates,2020-08-13T20:20:40Z,feat: [QSR-1086]email for scheduled online order (#43),f0e5f3b2c3df658bfb47dc47a66bab09fabf62c9
zhenzhi-xu,filter-service,2020-04-21T23:36:16Z,initial,2ef56e9c59883481f8b566feb726b1ae74512488
zhenzhi-xu,util,2020-12-07T22:50:57Z,online order customer scrub content (#19),9d596f864c526b23f7388f1b7fc4f86568102060
zhenzhi-xu,server-load-testing,2019-07-20T19:20:26Z,update the status of online order,8a5cc5b05196183dc75db76a2b206696ef1f0741
zhenzhi-xu,core,2020-01-28T23:03:07Z,QSR-296 Add a settings to track preferred device to send print notifi…,89371dcfde7928d2fbfde0be02fcdb1a2c397715
zhenzhi-xu,schema-tool,2019-07-19T00:44:55Z,schema used for OLO order,3ad910423cd18bb6e53a56ddc8f7568725951561
zhenzhi-xu,olo-platform,2020-09-30T23:52:59Z,Initial commit,7677f36cfb7ac92a9bb951ce2cf997780a97786c
zhenzhi-xu,server,2019-07-20T19:20:26Z,update the status of online order,8a5cc5b05196183dc75db76a2b206696ef1f0741
jeffrey-ausborn,Brisk,2019-12-13T19:22:43Z,updated image and clone link (#1),3edde1f9c97bcc00faecd823fee2e4f5c2718efd
aaron-sharp,clover-api-common,2020-09-15T20:38:29Z,Initial Commit,3c2918767d778910cb8ec3b6ad0c08963cf2adf3
aaron-sharp,cci-merchant-api,2020-09-25T17:07:58Z,Initial Commit,ca3a6a3b2af691606167c5b42cc6583cf7805d32
aaron-sharp,schema-tool,2017-12-07T20:01:32Z,Added status object for integration,b1f410d8629fb24dbe18751dd750be57f92ee0db
aaron-sharp,reseller-assignment-api,2020-10-21T01:01:53Z,feat: Use custom OpenAPI generator,1432c44968d4c47e5f28eb921986eb05e3e222c6
aaron-sharp,server,2017-12-12T15:22:55Z,Fixed bad completion calculation,c7aceb69a44739537c7037af7d2cfffa0a319198
aaron-sharp,spring-client-openapi-auth,2020-12-03T00:19:07Z,Initial Commit,33cede8f2e7cb311a7ded0f73ffb77d871cdb64e
jerry-reptak,web-legacy,2018-01-04T23:37:43Z,add clovershop/ to robots.txt,12f00a89017f5c7515f16ba3ebc46826838cc836
jerry-reptak,merchant-map,2020-04-10T16:59:52Z,first commit,786b68e5598e9faa9fbbf427261d2d2fffa639b5
jerry-reptak,web-portal,2018-05-17T23:44:00Z,CGH-929: Add cookie in Web-React Dashboard,8cde9a0be7cf82bc66afe1c8992bc5b60c4ad4b7
jerry-reptak,cloverdotcom,2020-04-24T19:47:14Z,CGH-4052: Fix Clover GO terms not being responsive in mobile browsers…,d3dfd40efdb55e687c9748eb8ae4b3f4cac73af8
jerry-reptak,cloverstatic-content,2020-07-16T01:18:22Z,Setup LFS and add directions,fb76f6625a6c03a247b403fa42661e56cfa4ab91
jerry-reptak,growth-validations,2020-10-29T14:47:19Z,Rev to version 1.0.0 & add release docs (#6),02019d1352257c8efc2ca24aa310b00939467855
jerry-reptak,clover-shop,2020-04-23T22:02:27Z,Remove email from Intercom email field (#920),9a761c5c87a116eedea10fd8fd0e4cf70a3ccd77
jerry-reptak,web-self-boarding,2018-01-08T23:51:30Z,add clovershop GA and intercom,0b66c2a6710a8cf695c86e36cad4eaca29115d82
michael-whiter,spring-boot-workshop,2020-06-01T21:44:43Z,Initial commit,49337678210d92f27b93aa9fea6e5d19399087ed
michael-whiter,cloverdotcom,2019-06-26T20:39:38Z,CGH-2879: New sitemap.xml (#1004),94620eaf5706610e4a6b7824c11177b4565f05a1
michael-whiter,growth-http-utils,2020-06-24T18:44:55Z,Initial commit,4c1ec98dcd76c587f7de5981f246cdb8ef665b87
michael-whiter,server-load-testing,2019-03-27T19:12:17Z,CGH-2351: Add CONDITIONALLY_APPROVED status to Self-Boarding Applicat…,e8a2f3f0302c9bf52b1ffd1d604936de684253d9
michael-whiter,growth-validations,2020-07-27T14:21:11Z,Initial commit,687dfeff38f4d1cc0564e80e19a1cc2e66a161fb
michael-whiter,growth-test-utils,2020-08-12T14:49:24Z,Initial commit,3790d19cc379a3ec17e5c7228482bfe41f903d9e
michael-whiter,clover-shop,2019-07-09T14:44:47Z,changed .vscode settings for single quotes (#451),f68a6488d7e8a8dac4415695f508bceafd4a5753
michael-whiter,web-self-boarding,2019-03-06T17:54:52Z,CGH-1662: Allow apostrophe for City Name validation,c464bdbf3ab21f36998ae27ce61652dace8978c2
michael-whiter,schema-tool,2019-03-22T19:23:40Z,CGH-2351: Add conditionally approved status to boarding applications,1f6162ed33847ca0be360f252c0cee257839f5d1
michael-whiter,server,2019-03-27T19:12:17Z,CGH-2351: Add CONDITIONALLY_APPROVED status to Self-Boarding Applicat…,e8a2f3f0302c9bf52b1ffd1d604936de684253d9
scott-kenealy,web-portal,2018-06-19T21:07:04Z,"[React] Route ML inventory by enterprise id, not ref merchant id",265d1940e563fd96478abab34facad5b23c5fdf8
scott-kenealy,navigation-server,2020-06-09T19:21:00Z,Initial commit,abb7f1a8b15dc7dc126e384bc3d76c713622f906
scott-kenealy,navigation-api,2020-06-09T22:04:27Z,Initial commit,38c0e09c9faa60968ad529c8522981f69c44a8ec
scott-kenealy,server-load-testing,2019-03-28T19:35:42Z,Add ML_EMPLOYEES_ENABLED server feature,e1b3c8dd8e942e434f9257233a64ceba3715abfc
scott-kenealy,merchant-apps-api,2020-07-17T19:49:14Z,Initial commit,4bbaf0f72a7a4c2b2812ecc200b68c3d4933e038
scott-kenealy,agreement,2020-08-11T15:44:38Z,Add acceptance table,732564c35f7843e873749521d9e016e49d0979e3
scott-kenealy,agreement-api,2020-08-11T17:36:37Z,Add acceptance endpoints,422ff3e77201f83bb9a60e3398f5cbedffa1216d
scott-kenealy,schema-tool,2020-01-03T22:50:53Z,[ENT-2575] Add enterprise employee reference list to enterprise role,daa16767d1b3f2272cf525dc6dedfee37b62bc5d
scott-kenealy,server,2019-03-28T19:35:42Z,Add ML_EMPLOYEES_ENABLED server feature,e1b3c8dd8e942e434f9257233a64ceba3715abfc
doreen-collins,billing-flight-checks,2020-01-24T21:29:32Z,new plan and app flight checks,c7088dca472a76443a6278b5351700b53bb16ce0
doreen-collins,billing,2017-10-30T16:35:35Z,add login/logout handler to dispatcher,146e4ed5bd0dfae58df7b42ef1b300d6e15e1a86
doreen-collins,billing-server,2017-10-30T16:35:35Z,add login/logout handler to dispatcher,fb6aee5afa4a26c4d80305b11b1c4a8c37927a02
jon-nordby,jenkins-dsl-jobs,2020-07-01T19:59:33Z,Support feature branch builds for billing (#117),00dcf460f1120fe4213e50a2c2043e3f557c35d8
jon-nordby,billing-flight-checks,2020-01-07T19:54:24Z,Billing request flight check,444b6bdc97ae28c12127d505c351183b1212535d
jon-nordby,billing,2017-12-01T19:40:26Z,Merge pull request #18 from kristalinc/feature/proveDaily,30df3fb2910ce5ec834e0a94078c2e68ac12acd1
jon-nordby,billing-server,2017-12-01T19:40:26Z,Merge pull request #18 from kristalinc/feature/proveDaily,3ae97a25d46580060c9b5db62a060f8c79369e93
jon-nordby,billing-devops,2020-04-06T16:56:53Z,Initial commit,0a9c0d6a4bafa4b5286189f448641b4d107944e3
zack-low,clover-shop,2019-05-14T18:36:02Z,"CGH-2690: Swap highlight renderers, simplify test (#360)",78b00497664af4bde2677829b5f182d0d1ad327d
zack-low,dining-api,2020-08-31T18:59:32Z,Initial commit,7fe3f548e0049741f6844929506bd1a1dc474d5f
zack-low,olo-service-load-tests,2020-09-22T13:53:56Z,Initial commit,e9c8e504050f9916e1b705ede7ba758d259f26c4
zack-low,schema-tool,2019-04-01T17:44:50Z,CGH-2346: Add DTOs for FirstData Marketplace Pricing and Shop pricing…,32401e1aca9a31d0cba56567ac3acaec83f51b8b
zack-low,server,2019-03-13T20:00:24Z,CGH-2125: Build SOWCD payload for Apple Retail,603b5726ccf678d87d3e45a61b553d58bacb9e31
sergey-plisov,email-templates,2020-08-11T16:43:03Z,Merge pull request #39 from clover/virtusa-develop-fci1236,d734b24e29106dc795c7e2b1572a54f8cfc7fdf8
sergey-plisov,cloverdotcom,2019-07-25T20:13:33Z,CGH-2877 - Rename HeapId and Social_clickid to cookie names (#1064),903dd655015874fa0b0d74674e61ab78f0e2f716
sergey-plisov,server-load-testing,2019-03-27T17:58:12Z,[CGH-2054] Send self-boarding email with uuid in link instead of email,a0cba0809389d460d76e4da2ad386df1bdb244ec
sergey-plisov,clover-shop,2019-07-31T21:05:42Z,CGH-2877 Assign HeapId correctly (#489),50c8a111f198cfa3c04e8e075cc1554b632d2588
sergey-plisov,web-self-boarding,2019-02-27T22:45:45Z,"""Add a ... account to your Clover order"" verbiage change",b12563cbbd885297621eee28d4731a2ec1cae9da
sergey-plisov,schema-tool,2019-06-18T17:52:52Z,CGH-2805 - Part 1 - Generate Avro objects,09f55a658595c90225d25c3e4a44f36d06866be3
sergey-plisov,server,2019-03-27T17:58:12Z,[CGH-2054] Send self-boarding email with uuid in link instead of email,a0cba0809389d460d76e4da2ad386df1bdb244ec
jack-carrig,customers-microservice,2020-02-06T20:56:25Z,update readme for new repo (#6),f278c97bfccbf6f77328a95435ea652509e51dde
